"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","dec_coord_datum_cd","dateTime","daily_mean","daily_max","daily_mean_code","daily_max_code"
"4236","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-19",16.82,19.24,"",""
"4237","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-20",15.1254166666667,17.7,"",""
"4238","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-21",14.385,16.79,"",""
"4239","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-22",15.0641666666667,17.08,"",""
"4240","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-23",15.3866666666667,17.22,"",""
"4241","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-24",15.12,17.17,"",""
"4242","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-25",14.1770833333333,16.08,"",""
"4243","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-26",13.8783333333333,15.12,"",""
"4244","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-27",12.67,13.3,"",""
"4245","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-28",13.1929166666667,15.22,"",""
"4246","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-29",13.24125,15.46,"",""
"4247","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-30",13.4166666666667,14.81,"",""
"4248","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-08-31",13.03,14.57,"",""
"4249","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-01",12.6883333333333,14.91,"",""
"4250","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-02",12.4770833333333,14.74,"",""
"4251","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-03",12.4616666666667,14.76,"",""
"4252","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-04",12.74,15.07,"",""
"4253","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-05",12.8229166666667,14.91,"",""
"4254","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-06",14.4654166666667,16.58,"",""
"4255","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-07",14.9454166666667,16.67,"",""
"4256","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-08",14.8108333333333,16.51,"",""
"4257","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-09",14.0366666666667,16.1,"",""
"4258","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-10",13.25375,15.12,"",""
"4259","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-11",12.87375,13.83,"",""
"4260","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-12",11.83625,12.92,"",""
"4261","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-13",10.5083333333333,11.75,"",""
"4262","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-14",9.6025,11.54,"",""
"4263","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-15",10.7625,12.14,"",""
"4264","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-16",11.1079166666667,12.67,"",""
"4265","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-17",10.45,11.83,"",""
"4266","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-18",10.2379166666667,11.97,"",""
"4267","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-19",9.73916666666667,11.2,"",""
"4268","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-20",9.49791666666667,11,"",""
"4269","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-21",9.40708333333333,10.98,"",""
"4270","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-22",10.6941666666667,11.8,"",""
"4271","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-23",10.9670833333333,11.71,"",""
"4272","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-24",9.25833333333333,10.19,"",""
"4273","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-25",8.78291666666667,10.34,"",""
"4274","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-26",8.30625,9.65,"",""
"4275","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-27",8.53625,10.02,"",""
"4276","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-28",9.06541666666667,10.54,"",""
"4277","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-29",9.22333333333333,10.29,"",""
"4278","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-09-30",9.22291666666667,9.85,"",""
"4279","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-10-01",8.90291666666667,10.05,"",""
"4280","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-10-02",9.96666666666667,10.44,"",""
"4281","IIDFG","IIDFG-24WSSFISH","Fish Creek #1 - tag tent","River/Stream",46.34027,-115.35522,"WGS84","2018-10-03",9.112,10.34,"",""
"4282","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-01",0.02,0.02,"",""
"4283","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-02",0.02,0.02,"",""
"4284","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-03",0.02,0.02,"",""
"4285","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-04",0.02,0.02,"",""
"4286","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-05",0.02,0.02,"",""
"4287","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-06",0.471666666666667,1.2,"",""
"4288","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-07",1.48,1.67,"",""
"4289","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-08",1.79083333333333,2.07,"",""
"4290","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-09",1.85541666666667,2.18,"",""
"4291","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-10",1.60083333333333,2.12,"",""
"4292","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-11",0.296666666666667,0.79,"",""
"4293","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-12",0.773333333333333,1.42,"",""
"4294","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-13",1.66708333333333,1.8,"",""
"4295","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-14",2.01083333333333,2.47,"",""
"4296","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-15",1.56375,1.8,"",""
"4297","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-16",1.05875,1.58,"",""
"4298","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-17",1.64458333333333,2.23,"",""
"4299","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-18",2.24416666666667,2.69,"",""
"4300","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-19",2.48125,2.93,"",""
"4301","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-20",2.58791666666667,2.93,"",""
"4302","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-21",2.49541666666667,2.74,"",""
"4303","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-22",2.75208333333333,3.03,"",""
"4304","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-23",2.70666666666667,2.9,"",""
"4305","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-24",2.76583333333333,3.22,"",""
"4306","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-25",2.405,3.08,"",""
"4307","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-26",1.90666666666667,2.34,"",""
"4308","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-27",2.79791666666667,3.43,"",""
"4309","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-28",2.90833333333333,3.22,"",""
"4310","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-29",3.04125,3.35,"",""
"4311","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-30",2.73208333333333,3.64,"",""
"4312","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-01-31",2.45333333333333,3.32,"",""
"4313","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-01",2.23291666666667,2.79,"",""
"4314","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-02",1.73958333333333,2.31,"",""
"4315","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-03",2.00791666666667,2.66,"",""
"4316","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-04",1.17291666666667,2.02,"",""
"4317","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-05",2.15875,2.87,"",""
"4318","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-06",2.57458333333333,3.3,"",""
"4319","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-07",1.80375,2.31,"",""
"4320","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-08",2.43708333333333,3.24,"",""
"4321","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-09",2.17333333333333,2.87,"",""
"4322","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-10",2.38958333333333,3.22,"",""
"4323","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-11",3.24708333333333,4.03,"",""
"4324","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-12",3.59833333333333,4.29,"",""
"4325","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-13",3.64833333333333,4.24,"",""
"4326","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-14",3.77458333333333,4.37,"",""
"4327","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-15",3.24041666666667,3.77,"",""
"4328","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-16",4.20333333333333,4.74,"",""
"4329","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-17",4.3475,4.68,"",""
"4330","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-18",4.53708333333333,5.28,"",""
"4331","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-19",4.31625,4.97,"",""
"4332","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-20",3.80666666666667,4.63,"",""
"4333","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-21",2.7875,3.51,"",""
"4334","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-22",3.53916666666667,4.27,"",""
"4335","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-23",2.19666666666667,2.87,"",""
"4336","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-24",2.34583333333333,3.43,"",""
"4337","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-25",2.70791666666667,3.64,"",""
"4338","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-26",3.06958333333333,4.11,"",""
"4339","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-27",4.01833333333333,4.5,"",""
"4340","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-28",4.30666666666667,4.89,"",""
"4341","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-02-29",4.10083333333333,5.25,"",""
"4342","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-01",3.16625,3.85,"",""
"4343","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-02",3.7825,4.86,"",""
"4344","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-03",4.13791666666667,4.79,"",""
"4345","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-04",3.87416666666667,4.81,"",""
"4346","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-05",4.71583333333333,5.77,"",""
"4347","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-06",4.60333333333333,5.2,"",""
"4348","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-07",3.78833333333333,4.76,"",""
"4349","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-08",4.38625,5.71,"",""
"4350","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-09",4.63333333333333,5.71,"",""
"4351","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-10",4.80375,5.33,"",""
"4352","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-11",4.4775,5.51,"",""
"4353","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-12",5.24958333333333,6.38,"",""
"4354","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-13",4.74666666666667,5.74,"",""
"4355","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-14",3.77125,4.89,"",""
"4356","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-15",3.39708333333333,4.22,"",""
"4357","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-16",3.57833333333333,4.81,"",""
"4358","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-17",3.60291666666667,5.28,"",""
"4359","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-18",2.74791666666667,4.11,"",""
"4360","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-19",3.11916666666667,4.71,"",""
"4361","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-20",4.28708333333333,6.02,"",""
"4362","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-21",5.37875,6.53,"",""
"4363","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-22",4.50708333333333,4.94,"",""
"4364","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-23",4.26958333333333,5.82,"",""
"4365","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-24",4.56291666666667,5.41,"",""
"4366","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-25",3.21458333333333,4.03,"",""
"4367","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-26",4.00541666666667,5.51,"",""
"4368","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-27",3.75875,4.66,"",""
"4369","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-28",4.12666666666667,5.46,"",""
"4370","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-29",4.4575,5.89,"",""
"4371","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-30",4.75208333333333,6.94,"",""
"4372","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-03-31",5.44666666666667,7.26,"",""
"4373","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-01",5.49375,7.82,"",""
"4374","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-02",5.74916666666667,8.19,"",""
"4375","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-03",5.95208333333333,8.34,"",""
"4376","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-04",4.85458333333333,5.46,"",""
"4377","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-05",4.67041666666667,5.87,"",""
"4378","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-06",5.2875,7.74,"",""
"4379","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-07",5.86833333333333,8.61,"",""
"4380","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-08",5.7525,8.71,"",""
"4381","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-09",5.79625,8.66,"",""
"4382","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-10",5.70833333333333,8.39,"",""
"4383","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-11",5.7675,8.49,"",""
"4384","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-12",5.44458333333333,6.45,"",""
"4385","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-13",5.52375,6.63,"",""
"4386","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-14",5.10625,5.87,"",""
"4387","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-15",4.74625,5.84,"",""
"4388","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-16",5.73166666666667,7.97,"",""
"4389","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-17",5.96583333333333,8.74,"",""
"4390","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-18",6.00541666666667,8.71,"",""
"4391","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-19",5.90208333333333,8.86,"",""
"4392","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-20",6.2975,9.55,"",""
